"","source","country","scientific_name","status"
"6186","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Arctium minus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=21987;25538 [Accessed 6th November 2009].)","Bulgaria","Arctium minus","natur"
"6187","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Arctium minus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=21987;25908 [Accessed 6th November 2009].)","Czech Republic","Arctium minus","natur"
"6188","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Arctium minus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=21987;45142 [Accessed 6th November 2009].)","Finland","Arctium minus","natur"
"6189","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Arctium minus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=21987;45143 [Accessed 6th November 2009].)","Sweden","Arctium minus","natur"
"6190","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Arctium minus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=21987;45144 [Accessed 6th November 2009].)","Denmark","Arctium minus","natur"
"6220","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Crepis capillaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22056;332 [Accessed 6th November 2009].)","Portugal","Crepis capillaris","natur"
"6221","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Crepis capillaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22056;15919 [Accessed 6th November 2009].)","Portugal","Crepis capillaris","natur"
"6222","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Crepis capillaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22056;25681 [Accessed 6th November 2009].)","Bulgaria","Crepis capillaris","natur"
"6223","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Crepis capillaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22056;26209 [Accessed 6th November 2009].)","Czech Republic","Crepis capillaris","natur"
"62251","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Crepis capillaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22056;45324 [Accessed 6th November 2009].)","Sweden","Crepis capillaris","natur"
"6228","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Crepis capillaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22056;116790 [Accessed 6th November 2009].)","Ukraine","Crepis capillaris","natur"
"6229","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;3148 [Accessed 6th November 2009].)","Portugal","Artemisia absinthium","natur"
"6230","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;3798 [Accessed 6th November 2009].)","Belgium","Artemisia absinthium","natur"
"6231","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;8607 [Accessed 6th November 2009].)","France","Artemisia absinthium","natur"
"6235","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;22171 [Accessed 6th November 2009].)","United Kingdom","Artemisia absinthium","natur"
"6236","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;24027 [Accessed 6th November 2009].)","Germany","Artemisia absinthium","natur"
"62371","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;25539 [Accessed 6th November 2009].)","Bulgaria","Artemisia absinthium","natur"
"6238","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;25921 [Accessed 6th November 2009].)","Czech Republic","Artemisia absinthium","natur"
"6239","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;28480 [Accessed 6th November 2009].)","France","Artemisia absinthium","natur"
"6240","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;29640 [Accessed 6th November 2009].)","United Kingdom","Artemisia absinthium","natur"
"6241","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;30766 [Accessed 6th November 2009].)","United Kingdom","Artemisia absinthium","natur"
"6242","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;31713 [Accessed 6th November 2009].)","United Kingdom","Artemisia absinthium","natur"
"6243","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;33078 [Accessed 6th November 2009].)","United Kingdom","Artemisia absinthium","natur"
"6244","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;33609 [Accessed 6th November 2009].)","Latvia","Artemisia absinthium","natur"
"6245","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;34598 [Accessed 6th November 2009].)","Ireland","Artemisia absinthium","natur"
"62461","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;45163 [Accessed 6th November 2009].)","Finland","Artemisia absinthium","natur"
"6247","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;45164 [Accessed 6th November 2009].)","Sweden","Artemisia absinthium","natur"
"62481","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;45165 [Accessed 6th November 2009].)","Denmark","Artemisia absinthium","natur"
"62491","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;45166 [Accessed 6th November 2009].)","Norway","Artemisia absinthium","natur"
"6250","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia absinthium. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22126;116739 [Accessed 6th November 2009].)","Ukraine","Artemisia absinthium","natur"
"6267","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Cynara cardunculus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22150;3506 [Accessed 6th November 2009].)","Spain","Cynara cardunculus","natur"
"6294","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;22173 [Accessed 6th November 2009].)","United Kingdom","Artemisia vulgaris","natur"
"6295","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;25257 [Accessed 6th November 2009].)","Bulgaria","Artemisia vulgaris","natur"
"6296","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;28542 [Accessed 6th November 2009].)","France","Artemisia vulgaris","natur"
"6297","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;29702 [Accessed 6th November 2009].)","United Kingdom","Artemisia vulgaris","natur"
"6298","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;30828 [Accessed 6th November 2009].)","United Kingdom","Artemisia vulgaris","natur"
"62991","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;31775 [Accessed 6th November 2009].)","United Kingdom","Artemisia vulgaris","natur"
"6300","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;33140 [Accessed 6th November 2009].)","United Kingdom","Artemisia vulgaris","natur"
"6301","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22191;34600 [Accessed 6th November 2009].)","Ireland","Artemisia vulgaris","natur"
"6302","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22193;45175 [Accessed 6th November 2009].)","Finland","Artemisia vulgaris","natur"
"6303","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22193;45176 [Accessed 6th November 2009].)","Sweden","Artemisia vulgaris","natur"
"6304","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22193;45177 [Accessed 6th November 2009].)","Denmark","Artemisia vulgaris","natur"
"6305","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Artemisia vulgaris. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22193;45178 [Accessed 6th November 2009].)","Norway","Artemisia vulgaris","natur"
"6337","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;17800 [Accessed 6th November 2009].)","Slovakia","Carduus acanthoides","natur"
"6338","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;24109 [Accessed 6th November 2009].)","Germany","Carduus acanthoides","natur"
"6339","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;25259 [Accessed 6th November 2009].)","Bulgaria","Carduus acanthoides","natur"
"6340","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;26067 [Accessed 6th November 2009].)","Czech Republic","Carduus acanthoides","natur"
"6345","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;45201 [Accessed 6th November 2009].)","Sweden","Carduus acanthoides","natur"
"63461","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;45202 [Accessed 6th November 2009].)","Denmark","Carduus acanthoides","natur"
"6348","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus acanthoides. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22609;116762 [Accessed 6th November 2009].)","Ukraine","Carduus acanthoides","natur"
"6349","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus crispus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22634;26068 [Accessed 6th November 2009].)","Czech Republic","Carduus crispus","natur"
"6350","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus crispus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22634;45204 [Accessed 6th November 2009].)","Finland","Carduus crispus","natur"
"6351","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus crispus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22634;45205 [Accessed 6th November 2009].)","Sweden","Carduus crispus","natur"
"6352","GISIN_Species Statuses. Uploaded on 24th Nov 2015 (DAISIE European Invasive Alien Species Gateway, 2008. Carduus crispus. Available from: http://www.europe-aliens.org/speciesInRegion.do?speciesInRegionId=22634;45206 [Accessed 6th November 2009].)","Denmark","Carduus crispus","natur"
